_id,user,provider,date,timeSlot,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[5].name,items[0].itemType,items[1].itemType,items[2].itemType,items[3].itemType,items[4].itemType,items[5].itemType,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[5].price,items[0].quantity,items[1].quantity,items[2].quantity,items[3].quantity,items[4].quantity,items[5].quantity,items[0]._id,items[1]._id,items[2]._id,items[3]._id,items[4]._id,items[5]._id,totalPrice,amountPaid,status,paymentStatus,razorpayOrderId,createdAt,updatedAt,__v,platformFee,providerEarning
69e0ac64f313aeb1c7cef7d0,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-20T18:30:00.000Z,lunch,Roti,Jeera Rice,,,,,bread,rice,,,,,10,30,,,,,2,2,,,,,69e0ac64f313aeb1c7cef7d1,69e0ac64f313aeb1c7cef7d2,,,,,80,80,completed,paid,,2026-03-20T18:30:00.000Z,2026-03-20T18:30:00.000Z,0,4,76
69e0ac64f313aeb1c7cef7d3,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-20T18:30:00.000Z,dinner,Rasmalai,Dal Makhani,,,,,dessert,dal,,,,,35,55,,,,,1,1,,,,,69e0ac64f313aeb1c7cef7d4,69e0ac64f313aeb1c7cef7d5,,,,,90,90,completed,paid,,2026-03-20T18:30:00.000Z,2026-03-20T18:30:00.000Z,0,5,85
69e0ac64f313aeb1c7cef7d6,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-21T18:30:00.000Z,dinner,Jeera Rice,Malai Kofta,Rajma Masala,,,,rice,sabzi,dal,,,,30,70,50,,,,1,1,2,,,,69e0ac64f313aeb1c7cef7d7,69e0ac64f313aeb1c7cef7d8,69e0ac64f313aeb1c7cef7d9,,,,200,200,completed,paid,,2026-03-21T18:30:00.000Z,2026-03-21T18:30:00.000Z,0,10,190
69e0ac64f313aeb1c7cef7da,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-21T18:30:00.000Z,dinner,Papad,Butter Naan,,,,,side,bread,,,,,10,15,,,,,1,1,,,,,69e0ac64f313aeb1c7cef7db,69e0ac64f313aeb1c7cef7dc,,,,,25,25,completed,paid,,2026-03-21T18:30:00.000Z,2026-03-21T18:30:00.000Z,0,1,24
69e0ac64f313aeb1c7cef7dd,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-24T18:30:00.000Z,dinner,Gulab Jamun,Roti,,,,,dessert,bread,,,,,25,10,,,,,2,1,,,,,69e0ac64f313aeb1c7cef7de,69e0ac64f313aeb1c7cef7df,,,,,60,60,completed,paid,,2026-03-24T18:30:00.000Z,2026-03-24T18:30:00.000Z,0,3,57
69e0ac64f313aeb1c7cef7e0,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-26T18:30:00.000Z,lunch,Shrikhand,Roti,,,,,dessert,bread,,,,,30,10,,,,,1,1,,,,,69e0ac64f313aeb1c7cef7e1,69e0ac64f313aeb1c7cef7e2,,,,,40,40,completed,paid,,2026-03-26T18:30:00.000Z,2026-03-26T18:30:00.000Z,0,2,38
69e0ac64f313aeb1c7cef7e3,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-27T18:30:00.000Z,lunch,Dal Fry,Aloo Matar,,,,,dal,sabzi,,,,,40,42,,,,,2,1,,,,,69e0ac64f313aeb1c7cef7e4,69e0ac64f313aeb1c7cef7e5,,,,,122,122,completed,paid,,2026-03-27T18:30:00.000Z,2026-03-27T18:30:00.000Z,0,6,116
69e0ac64f313aeb1c7cef7e6,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-29T18:30:00.000Z,lunch,Gulab Jamun,Jeera Rice,Roti,Aloo Gobi,,,dessert,rice,bread,sabzi,,,25,30,10,45,,,2,1,1,2,,,69e0ac64f313aeb1c7cef7e7,69e0ac64f313aeb1c7cef7e8,69e0ac64f313aeb1c7cef7e9,69e0ac64f313aeb1c7cef7ea,,,180,180,completed,paid,,2026-03-29T18:30:00.000Z,2026-03-29T18:30:00.000Z,0,9,171
69e0ac64f313aeb1c7cef7eb,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-03-31T18:30:00.000Z,lunch,Bhatura,Lassi,Steamed Rice,Chole,Moong Dal,,bread,side,rice,sabzi,dal,,20,25,25,50,38,,1,1,1,1,1,,69e0ac64f313aeb1c7cef7ec,69e0ac64f313aeb1c7cef7ed,69e0ac64f313aeb1c7cef7ee,69e0ac64f313aeb1c7cef7ef,69e0ac64f313aeb1c7cef7f0,,158,158,completed,paid,,2026-03-31T18:30:00.000Z,2026-03-31T18:30:00.000Z,0,8,150
69e0ac64f313aeb1c7cef7f1,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-02T18:30:00.000Z,dinner,Kadhai Paneer,Garlic Naan,Rajma Masala,,,,sabzi,bread,dal,,,,65,18,50,,,,2,1,1,,,,69e0ac64f313aeb1c7cef7f2,69e0ac64f313aeb1c7cef7f3,69e0ac64f313aeb1c7cef7f4,,,,198,198,completed,paid,,2026-04-02T18:30:00.000Z,2026-04-02T18:30:00.000Z,0,10,188
69e0ac64f313aeb1c7cef7f5,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-02T18:30:00.000Z,lunch,Baingan Bharta,Shrikhand,Chana Dal,Roti,Veg Pulao,,sabzi,dessert,dal,bread,rice,,45,30,40,10,35,,1,1,2,1,1,,69e0ac64f313aeb1c7cef7f6,69e0ac64f313aeb1c7cef7f7,69e0ac64f313aeb1c7cef7f8,69e0ac64f313aeb1c7cef7f9,69e0ac64f313aeb1c7cef7fa,,200,200,completed,paid,,2026-04-02T18:30:00.000Z,2026-04-02T18:30:00.000Z,0,10,190
69e0ac64f313aeb1c7cef7fb,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-03T18:30:00.000Z,lunch,Dal Fry,Aloo Matar,Jeera Rice,Roti,Fruit Custard,,dal,sabzi,rice,bread,dessert,,40,42,30,10,30,,2,1,2,1,1,,69e0ac64f313aeb1c7cef7fc,69e0ac64f313aeb1c7cef7fd,69e0ac64f313aeb1c7cef7fe,69e0ac64f313aeb1c7cef7ff,69e0ac64f313aeb1c7cef800,,222,222,completed,paid,,2026-04-03T18:30:00.000Z,2026-04-03T18:30:00.000Z,0,11,211
69e0ac64f313aeb1c7cef801,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-06T18:30:00.000Z,dinner,Jalebi,Mixed Veg Curry,Dal Makhani,Jeera Rice,Garlic Naan,,dessert,sabzi,dal,rice,bread,,25,45,55,30,18,,1,2,1,2,2,,69e0ac64f313aeb1c7cef802,69e0ac64f313aeb1c7cef803,69e0ac64f313aeb1c7cef804,69e0ac64f313aeb1c7cef805,69e0ac64f313aeb1c7cef806,,266,266,completed,paid,,2026-04-06T18:30:00.000Z,2026-04-06T18:30:00.000Z,0,13,253
69e0ac64f313aeb1c7cef807,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-08T18:30:00.000Z,dinner,Steamed Rice,Rasmalai,,,,,rice,dessert,,,,,25,35,,,,,2,1,,,,,69e0ac64f313aeb1c7cef808,69e0ac64f313aeb1c7cef809,,,,,85,85,completed,paid,,2026-04-08T18:30:00.000Z,2026-04-08T18:30:00.000Z,0,4,81
69e0ac64f313aeb1c7cef80a,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-10T18:30:00.000Z,lunch,Roti,Fruit Custard,,,,,bread,dessert,,,,,10,30,,,,,1,1,,,,,69e0ac64f313aeb1c7cef80b,69e0ac64f313aeb1c7cef80c,,,,,40,40,completed,paid,,2026-04-10T18:30:00.000Z,2026-04-10T18:30:00.000Z,0,2,38
69e0ac64f313aeb1c7cef80d,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-12T18:30:00.000Z,lunch,Gulab Jamun,Roti,Jeera Rice,Aloo Gobi,Dal Tadka,,dessert,bread,rice,sabzi,dal,,25,10,30,45,40,,1,1,1,1,2,,69e0ac64f313aeb1c7cef80e,69e0ac64f313aeb1c7cef80f,69e0ac64f313aeb1c7cef810,69e0ac64f313aeb1c7cef811,69e0ac64f313aeb1c7cef812,,190,190,completed,paid,,2026-04-12T18:30:00.000Z,2026-04-12T18:30:00.000Z,0,10,180
69e0ac64f313aeb1c7cef813,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-13T18:30:00.000Z,lunch,Roti,Veg Pulao,Paneer Butter Masala,,,,bread,rice,sabzi,,,,10,35,65,,,,1,1,1,,,,69e0ac64f313aeb1c7cef814,69e0ac64f313aeb1c7cef815,69e0ac64f313aeb1c7cef816,,,,110,110,completed,paid,,2026-04-13T18:30:00.000Z,2026-04-13T18:30:00.000Z,0,6,104
69e0ac64f313aeb1c7cef817,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-15T18:30:00.000Z,lunch,Masoor Dal,Paratha,Matar Paneer,Raita,,,dal,bread,sabzi,side,,,38,15,60,20,,,1,1,1,1,,,69e0ac64f313aeb1c7cef818,69e0ac64f313aeb1c7cef819,69e0ac64f313aeb1c7cef81a,69e0ac64f313aeb1c7cef81b,,,133,133,completed,paid,,2026-04-15T18:30:00.000Z,2026-04-15T18:30:00.000Z,0,7,126
69e0ac64f313aeb1c7cef81c,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-17T18:30:00.000Z,lunch,Roti,Jeera Rice,Dal Fry,,,,bread,rice,dal,,,,10,30,40,,,,1,2,2,,,,69e0ac64f313aeb1c7cef81d,69e0ac64f313aeb1c7cef81e,69e0ac64f313aeb1c7cef81f,,,,150,150,completed,paid,,2026-04-17T18:30:00.000Z,2026-04-17T18:30:00.000Z,0,8,142
69e0ac64f313aeb1c7cef820,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-19T18:30:00.000Z,lunch,Roti,Jeera Rice,,,,,bread,rice,,,,,10,30,,,,,1,1,,,,,69e0ac64f313aeb1c7cef821,69e0ac64f313aeb1c7cef822,,,,,40,40,completed,paid,,2026-04-19T18:30:00.000Z,2026-04-19T18:30:00.000Z,0,2,38
69e0ac64f313aeb1c7cef823,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-23T18:30:00.000Z,lunch,Roti,Shrikhand,,,,,bread,dessert,,,,,10,30,,,,,1,1,,,,,69e0ac64f313aeb1c7cef824,69e0ac64f313aeb1c7cef825,,,,,40,40,completed,paid,,2026-04-23T18:30:00.000Z,2026-04-23T18:30:00.000Z,0,2,38
69e0ac64f313aeb1c7cef826,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-23T18:30:00.000Z,lunch,Chana Dal,Baingan Bharta,Veg Pulao,,,,dal,sabzi,rice,,,,40,45,35,,,,2,1,1,,,,69e0ac64f313aeb1c7cef827,69e0ac64f313aeb1c7cef828,69e0ac64f313aeb1c7cef829,,,,160,160,completed,paid,,2026-04-23T18:30:00.000Z,2026-04-23T18:30:00.000Z,0,8,152
69e0ac64f313aeb1c7cef82a,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-24T18:30:00.000Z,lunch,Aloo Matar,Dal Fry,,,,,sabzi,dal,,,,,42,40,,,,,1,1,,,,,69e0ac64f313aeb1c7cef82b,69e0ac64f313aeb1c7cef82c,,,,,82,82,completed,paid,,2026-04-24T18:30:00.000Z,2026-04-24T18:30:00.000Z,0,4,78
69e0ac64f313aeb1c7cef82d,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-25T18:30:00.000Z,lunch,Veg Biryani,Paneer Butter Masala,Garlic Naan,Dal Tadka,,,rice,sabzi,bread,dal,,,55,65,18,40,,,1,1,1,1,,,69e0ac64f313aeb1c7cef82e,69e0ac64f313aeb1c7cef82f,69e0ac64f313aeb1c7cef830,69e0ac64f313aeb1c7cef831,,,178,178,completed,paid,,2026-04-25T18:30:00.000Z,2026-04-25T18:30:00.000Z,0,9,169
69e0ac64f313aeb1c7cef832,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-26T18:30:00.000Z,lunch,Roti,Jeera Rice,Aloo Gobi,Dal Tadka,Gulab Jamun,,bread,rice,sabzi,dal,dessert,,10,30,45,40,25,,1,1,2,1,1,,69e0ac64f313aeb1c7cef833,69e0ac64f313aeb1c7cef834,69e0ac64f313aeb1c7cef835,69e0ac64f313aeb1c7cef836,69e0ac64f313aeb1c7cef837,,195,195,completed,paid,,2026-04-26T18:30:00.000Z,2026-04-26T18:30:00.000Z,0,10,185
69e0ac64f313aeb1c7cef838,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-27T18:30:00.000Z,dinner,Garlic Naan,Jeera Rice,,,,,bread,rice,,,,,18,30,,,,,2,1,,,,,69e0ac64f313aeb1c7cef839,69e0ac64f313aeb1c7cef83a,,,,,66,66,completed,paid,,2026-04-27T18:30:00.000Z,2026-04-27T18:30:00.000Z,0,3,63
69e0ac64f313aeb1c7cef83b,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-04-28T18:30:00.000Z,dinner,Toor Dal Fry,Roti,,,,,dal,bread,,,,,42,10,,,,,1,2,,,,,69e0ac64f313aeb1c7cef83c,69e0ac64f313aeb1c7cef83d,,,,,62,62,completed,paid,,2026-04-28T18:30:00.000Z,2026-04-28T18:30:00.000Z,0,3,59
69e0ac64f313aeb1c7cef83e,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-03T18:30:00.000Z,lunch,Jeera Rice,Dal Tadka,Roti,,,,rice,dal,bread,,,,30,40,10,,,,2,1,1,,,,69e0ac64f313aeb1c7cef83f,69e0ac64f313aeb1c7cef840,69e0ac64f313aeb1c7cef841,,,,110,110,completed,paid,,2026-05-03T18:30:00.000Z,2026-05-03T18:30:00.000Z,0,6,104
69e0ac64f313aeb1c7cef842,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-04T18:30:00.000Z,dinner,Dal Makhani,Mixed Veg Curry,Garlic Naan,,,,dal,sabzi,bread,,,,55,45,18,,,,1,1,1,,,,69e0ac64f313aeb1c7cef843,69e0ac64f313aeb1c7cef844,69e0ac64f313aeb1c7cef845,,,,118,118,completed,paid,,2026-05-04T18:30:00.000Z,2026-05-04T18:30:00.000Z,0,6,112
69e0ac64f313aeb1c7cef846,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-06T18:30:00.000Z,dinner,Dal Tadka,Paneer Tikka Masala,Steamed Rice,Butter Naan,,,dal,sabzi,rice,bread,,,40,70,25,15,,,1,1,2,1,,,69e0ac64f313aeb1c7cef847,69e0ac64f313aeb1c7cef848,69e0ac64f313aeb1c7cef849,69e0ac64f313aeb1c7cef84a,,,175,175,completed,paid,,2026-05-06T18:30:00.000Z,2026-05-06T18:30:00.000Z,0,9,166
69e0ac64f313aeb1c7cef84b,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-07T18:30:00.000Z,lunch,Shrikhand,Roti,Chana Dal,Baingan Bharta,,,dessert,bread,dal,sabzi,,,30,10,40,45,,,2,1,1,1,,,69e0ac64f313aeb1c7cef84c,69e0ac64f313aeb1c7cef84d,69e0ac64f313aeb1c7cef84e,69e0ac64f313aeb1c7cef84f,,,155,155,completed,paid,,2026-05-07T18:30:00.000Z,2026-05-07T18:30:00.000Z,0,8,147
69e0ac64f313aeb1c7cef850,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-09T18:30:00.000Z,dinner,Rajma Masala,Papad,Malai Kofta,Kheer,Butter Naan,Jeera Rice,dal,side,sabzi,dessert,bread,rice,50,10,70,30,15,30,1,1,2,2,1,2,69e0ac64f313aeb1c7cef851,69e0ac64f313aeb1c7cef852,69e0ac64f313aeb1c7cef853,69e0ac64f313aeb1c7cef854,69e0ac64f313aeb1c7cef855,69e0ac64f313aeb1c7cef856,335,335,completed,paid,,2026-05-09T18:30:00.000Z,2026-05-09T18:30:00.000Z,0,17,318
69e0ac64f313aeb1c7cef857,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-11T18:30:00.000Z,lunch,Paneer Butter Masala,Chana Dal,Raita,Roti,,,sabzi,dal,side,bread,,,65,40,20,10,,,1,2,2,1,,,69e0ac64f313aeb1c7cef858,69e0ac64f313aeb1c7cef859,69e0ac64f313aeb1c7cef85a,69e0ac64f313aeb1c7cef85b,,,195,195,completed,paid,,2026-05-11T18:30:00.000Z,2026-05-11T18:30:00.000Z,0,10,185
69e0ac64f313aeb1c7cef85c,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-12T18:30:00.000Z,lunch,Steamed Rice,Chole,Moong Dal,Lassi,Bhatura,,rice,sabzi,dal,side,bread,,25,50,38,25,20,,2,1,1,1,1,,69e0ac64f313aeb1c7cef85d,69e0ac64f313aeb1c7cef85e,69e0ac64f313aeb1c7cef85f,69e0ac64f313aeb1c7cef860,69e0ac64f313aeb1c7cef861,,183,183,completed,paid,,2026-05-12T18:30:00.000Z,2026-05-12T18:30:00.000Z,0,9,174
69e0ac64f313aeb1c7cef862,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-14T18:30:00.000Z,lunch,Chana Dal,Baingan Bharta,Shrikhand,Veg Pulao,Roti,,dal,sabzi,dessert,rice,bread,,40,45,30,35,10,,2,2,1,2,2,,69e0ac64f313aeb1c7cef863,69e0ac64f313aeb1c7cef864,69e0ac64f313aeb1c7cef865,69e0ac64f313aeb1c7cef866,69e0ac64f313aeb1c7cef867,,290,290,completed,paid,,2026-05-14T18:30:00.000Z,2026-05-14T18:30:00.000Z,0,15,275
69e0ac64f313aeb1c7cef868,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-14T18:30:00.000Z,lunch,Baingan Bharta,Roti,Chana Dal,Veg Pulao,,,sabzi,bread,dal,rice,,,45,10,40,35,,,1,2,1,1,,,69e0ac64f313aeb1c7cef869,69e0ac64f313aeb1c7cef86a,69e0ac64f313aeb1c7cef86b,69e0ac64f313aeb1c7cef86c,,,140,140,completed,paid,,2026-05-14T18:30:00.000Z,2026-05-14T18:30:00.000Z,0,7,133
69e0ac64f313aeb1c7cef86d,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-15T18:30:00.000Z,lunch,Roti,Jeera Rice,Aloo Matar,Fruit Custard,Dal Fry,,bread,rice,sabzi,dessert,dal,,10,30,42,30,40,,1,2,1,2,1,,69e0ac64f313aeb1c7cef86e,69e0ac64f313aeb1c7cef86f,69e0ac64f313aeb1c7cef870,69e0ac64f313aeb1c7cef871,69e0ac64f313aeb1c7cef872,,212,212,completed,paid,,2026-05-15T18:30:00.000Z,2026-05-15T18:30:00.000Z,0,11,201
69e0ac64f313aeb1c7cef873,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-16T18:30:00.000Z,lunch,Dal Tadka,Paneer Butter Masala,Gulab Jamun,Garlic Naan,Veg Biryani,Raita,dal,sabzi,dessert,bread,rice,side,40,65,25,18,55,20,2,2,2,1,1,1,69e0ac64f313aeb1c7cef874,69e0ac64f313aeb1c7cef875,69e0ac64f313aeb1c7cef876,69e0ac64f313aeb1c7cef877,69e0ac64f313aeb1c7cef878,69e0ac64f313aeb1c7cef879,353,353,completed,paid,,2026-05-16T18:30:00.000Z,2026-05-16T18:30:00.000Z,0,18,335
69e0ac64f313aeb1c7cef87a,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-16T18:30:00.000Z,dinner,Papad,Butter Naan,Rajma Masala,,,,side,bread,dal,,,,10,15,50,,,,1,1,1,,,,69e0ac64f313aeb1c7cef87b,69e0ac64f313aeb1c7cef87c,69e0ac64f313aeb1c7cef87d,,,,75,75,completed,paid,,2026-05-16T18:30:00.000Z,2026-05-16T18:30:00.000Z,0,4,71
69e0ac64f313aeb1c7cef87e,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-19T18:30:00.000Z,lunch,Chole,Bhatura,,,,,sabzi,bread,,,,,50,20,,,,,2,1,,,,,69e0ac64f313aeb1c7cef87f,69e0ac64f313aeb1c7cef880,,,,,120,120,completed,paid,,2026-05-19T18:30:00.000Z,2026-05-19T18:30:00.000Z,0,6,114
69e0ac64f313aeb1c7cef881,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-20T18:30:00.000Z,lunch,Jeera Rice,Matar Paneer,,,,,rice,sabzi,,,,,30,60,,,,,1,1,,,,,69e0ac64f313aeb1c7cef882,69e0ac64f313aeb1c7cef883,,,,,90,90,completed,paid,,2026-05-20T18:30:00.000Z,2026-05-20T18:30:00.000Z,0,5,85
69e0ac64f313aeb1c7cef884,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-21T18:30:00.000Z,dinner,Rajma Masala,Kadhai Paneer,Garlic Naan,Veg Biryani,,,dal,sabzi,bread,rice,,,50,65,18,55,,,1,1,1,1,,,69e0ac64f313aeb1c7cef885,69e0ac64f313aeb1c7cef886,69e0ac64f313aeb1c7cef887,69e0ac64f313aeb1c7cef888,,,188,188,completed,paid,,2026-05-21T18:30:00.000Z,2026-05-21T18:30:00.000Z,0,9,179
69e0ac64f313aeb1c7cef889,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-22T18:30:00.000Z,dinner,Butter Naan,Rasmalai,Shahi Paneer,Steamed Rice,Dal Makhani,,bread,dessert,sabzi,rice,dal,,15,35,70,25,55,,2,1,2,2,1,,69e0ac64f313aeb1c7cef88a,69e0ac64f313aeb1c7cef88b,69e0ac64f313aeb1c7cef88c,69e0ac64f313aeb1c7cef88d,69e0ac64f313aeb1c7cef88e,,310,310,completed,paid,,2026-05-22T18:30:00.000Z,2026-05-22T18:30:00.000Z,0,16,294
69e0ac64f313aeb1c7cef88f,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-23T18:30:00.000Z,lunch,Dal Tadka,Paneer Butter Masala,Veg Biryani,Garlic Naan,,,dal,sabzi,rice,bread,,,40,65,55,18,,,1,1,1,1,,,69e0ac64f313aeb1c7cef890,69e0ac64f313aeb1c7cef891,69e0ac64f313aeb1c7cef892,69e0ac64f313aeb1c7cef893,,,178,178,completed,paid,,2026-05-23T18:30:00.000Z,2026-05-23T18:30:00.000Z,0,9,169
69e0ac64f313aeb1c7cef894,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-26T18:30:00.000Z,lunch,Bhatura,Moong Dal,,,,,bread,dal,,,,,20,38,,,,,1,1,,,,,69e0ac64f313aeb1c7cef895,69e0ac64f313aeb1c7cef896,,,,,58,58,completed,paid,,2026-05-26T18:30:00.000Z,2026-05-26T18:30:00.000Z,0,3,55
69e0ac64f313aeb1c7cef897,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-26T18:30:00.000Z,lunch,Bhatura,Steamed Rice,,,,,bread,rice,,,,,20,25,,,,,2,1,,,,,69e0ac64f313aeb1c7cef898,69e0ac64f313aeb1c7cef899,,,,,65,65,completed,paid,,2026-05-26T18:30:00.000Z,2026-05-26T18:30:00.000Z,0,3,62
69e0ac64f313aeb1c7cef89a,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-28T18:30:00.000Z,dinner,Garlic Naan,Kadhai Paneer,Rajma Masala,Veg Biryani,Ice Cream,,bread,sabzi,dal,rice,dessert,,18,65,50,55,30,,2,1,2,1,1,,69e0ac64f313aeb1c7cef89b,69e0ac64f313aeb1c7cef89c,69e0ac64f313aeb1c7cef89d,69e0ac64f313aeb1c7cef89e,69e0ac64f313aeb1c7cef89f,,286,286,completed,paid,,2026-05-28T18:30:00.000Z,2026-05-28T18:30:00.000Z,0,14,272
69e0ac64f313aeb1c7cef8a0,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-30T18:30:00.000Z,dinner,Malai Kofta,Papad,,,,,sabzi,side,,,,,70,10,,,,,2,1,,,,,69e0ac64f313aeb1c7cef8a1,69e0ac64f313aeb1c7cef8a2,,,,,150,150,completed,paid,,2026-05-30T18:30:00.000Z,2026-05-30T18:30:00.000Z,0,8,142
69e0ac64f313aeb1c7cef8a3,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-30T18:30:00.000Z,dinner,Jeera Rice,Butter Naan,Papad,,,,rice,bread,side,,,,30,15,10,,,,2,1,2,,,,69e0ac64f313aeb1c7cef8a4,69e0ac64f313aeb1c7cef8a5,69e0ac64f313aeb1c7cef8a6,,,,95,95,completed,paid,,2026-05-30T18:30:00.000Z,2026-05-30T18:30:00.000Z,0,5,90
69e0ac64f313aeb1c7cef8a7,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-31T18:30:00.000Z,lunch,Dal Tadka,Aloo Gobi,,,,,dal,sabzi,,,,,40,45,,,,,1,1,,,,,69e0ac64f313aeb1c7cef8a8,69e0ac64f313aeb1c7cef8a9,,,,,85,85,completed,paid,,2026-05-31T18:30:00.000Z,2026-05-31T18:30:00.000Z,0,4,81
69e0ac64f313aeb1c7cef8aa,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-05-31T18:30:00.000Z,dinner,Rajma Masala,Butter Naan,,,,,dal,bread,,,,,50,15,,,,,1,1,,,,,69e0ac64f313aeb1c7cef8ab,69e0ac64f313aeb1c7cef8ac,,,,,65,65,completed,paid,,2026-05-31T18:30:00.000Z,2026-05-31T18:30:00.000Z,0,3,62
69e0ac64f313aeb1c7cef8ad,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-01T18:30:00.000Z,dinner,Mixed Veg Curry,Dal Makhani,Jeera Rice,Garlic Naan,,,sabzi,dal,rice,bread,,,45,55,30,18,,,1,1,2,2,,,69e0ac64f313aeb1c7cef8ae,69e0ac64f313aeb1c7cef8af,69e0ac64f313aeb1c7cef8b0,69e0ac64f313aeb1c7cef8b1,,,196,196,completed,paid,,2026-06-01T18:30:00.000Z,2026-06-01T18:30:00.000Z,0,10,186
69e0ac64f313aeb1c7cef8b2,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-06T18:30:00.000Z,lunch,Raita,Garlic Naan,Veg Biryani,Gulab Jamun,Paneer Butter Masala,,side,bread,rice,dessert,sabzi,,20,18,55,25,65,,2,2,1,2,1,,69e0ac64f313aeb1c7cef8b3,69e0ac64f313aeb1c7cef8b4,69e0ac64f313aeb1c7cef8b5,69e0ac64f313aeb1c7cef8b6,69e0ac64f313aeb1c7cef8b7,,246,246,completed,paid,,2026-06-06T18:30:00.000Z,2026-06-06T18:30:00.000Z,0,12,234
69e0ac64f313aeb1c7cef8b8,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-08T18:30:00.000Z,lunch,Roti,Veg Pulao,Paneer Butter Masala,Chana Dal,,,bread,rice,sabzi,dal,,,10,35,65,40,,,1,1,2,1,,,69e0ac64f313aeb1c7cef8b9,69e0ac64f313aeb1c7cef8ba,69e0ac64f313aeb1c7cef8bb,69e0ac64f313aeb1c7cef8bc,,,215,215,completed,paid,,2026-06-08T18:30:00.000Z,2026-06-08T18:30:00.000Z,0,11,204
